perturb_type,level,pattern,size,twotc,seed,method,completion,tardy
disruption,0.15,Uniform,300,10%,6,lhac,95.8808466396454,2.3898806495739557
disruption,0.15,Uniform,300,10%,6,gamip,58.51696593211192,13.564207943585288
disruption,0.15,Uniform,300,10%,7,lhac,96.3281008426414,2.917034996922827
disruption,0.15,Uniform,300,10%,7,gamip,58.060818839396944,14.534650045212146
disruption,0.15,Uniform,300,10%,8,lhac,94.73807053083917,2.617971364334838
disruption,0.15,Uniform,300,10%,8,gamip,58.62608459264243,14.46234236758491
disruption,0.15,Uniform,300,10%,9,lhac,95.16063672209208,2.9246616770644533
disruption,0.15,Uniform,300,10%,9,gamip,57.422151350928246,13.698041588966435
disruption,0.15,Uniform,300,20%,0,lhac,95.8750732560644,2.683582069732831
disruption,0.15,Uniform,300,20%,0,gamip,58.32391659659654,13.16832685256732
disruption,0.15,Uniform,300,20%,1,lhac,95.36387397371773,2.8456543053450276
disruption,0.15,Uniform,300,20%,1,gamip,58.827840130491666,12.854794283189491
disruption,0.15,Uniform,300,20%,2,lhac,96.41501108105858,2.364247819950509
disruption,0.15,Uniform,300,20%,2,gamip,58.58548008098907,12.808015510919684
disruption,0.15,Uniform,300,20%,3,lhac,94.52726186234554,2.6732760126184587
disruption,0.15,Uniform,300,20%,3,gamip,57.383311101182386,13.049987389506432
disruption,0.15,Uniform,300,20%,4,lhac,94.4893763709023,2.670927142750709
disruption,0.15,Uniform,300,20%,4,gamip,59.33279467529877,14.712597767712808
disruption,0.15,Uniform,300,20%,5,lhac,95.08442082634093,2.5695695057465966
disruption,0.15,Uniform,300,20%,5,gamip,58.10573429522691,13.27856130277735
disruption,0.15,Uniform,300,20%,6,lhac,95.34703231797647,2.596861367738193
disruption,0.15,Uniform,300,20%,6,gamip,60.00686781096111,14.399950597672277
disruption,0.15,Uniform,300,20%,7,lhac,95.17974349068429,2.747324227277078
disruption,0.15,Uniform,300,20%,7,gamip,58.01771372387593,12.132671571616381
disruption,0.15,Uniform,300,20%,8,lhac,94.60138984804739,2.4559754209925226
disruption,0.15,Uniform,300,20%,8,gamip,57.72422901043958,12.905443444008057
disruption,0.15,Uniform,300,20%,9,lhac,94.71539015845167,2.3984447920262464
disruption,0.15,Uniform,300,20%,9,gamip,58.47206497811493,15.984456774585805
disruption,0.15,Uniform,300,30%,0,lhac,95.54529391454926,2.804229571726598
disruption,0.15,Uniform,300,30%,0,gamip,58.52172642297878,15.291367390746872
disruption,0.15,Uniform,300,30%,1,lhac,94.9315811212513,2.707030637475582
disruption,0.15,Uniform,300,30%,1,gamip,58.061786862437884,13.445823078802634
disruption,0.15,Uniform,300,30%,2,lhac,96.03029846201913,2.665042374727471
disruption,0.15,Uniform,300,30%,2,gamip,59.24704939517031,15.090210436491923
disruption,0.15,Uniform,300,30%,3,lhac,94.62644244905368,2.6795096835104495
disruption,0.15,Uniform,300,30%,3,gamip,56.74359239934303,13.308854996546055
disruption,0.15,Uniform,300,30%,4,lhac,96.42008129455,2.684073859055873
disruption,0.15,Uniform,300,30%,4,gamip,58.473759422719915,14.58952583980329
disruption,0.15,Uniform,300,30%,5,lhac,94.92583432992984,2.5455832581099203
disruption,0.15,Uniform,300,30%,5,gamip,56.0689433194785,12.725034098285619
disruption,0.15,Uniform,300,30%,6,lhac,95.607345337274,2.302815032122295
disruption,0.15,Uniform,300,30%,6,gamip,56.58323844419956,14.158202279476935
disruption,0.15,Uniform,300,30%,7,lhac,94.99448622317193,2.520146397250282
disruption,0.15,Uniform,300,30%,7,gamip,57.0432803271626,14.45307577236454
disruption,0.15,Uniform,300,30%,8,lhac,95.4789255872312,2.514113093201998
disruption,0.15,Uniform,300,30%,8,gamip,57.29012000475903,13.726435207447189
disruption,0.15,Uniform,300,30%,9,lhac,94.90900071924662,2.5685994407794808
disruption,0.15,Uniform,300,30%,9,gamip,57.92957193488391,13.869953007468867
disruption,0.15,Uniform,400,10%,0,lhac,95.64902844101377,2.5698117025073213
disruption,0.15,Uniform,400,10%,0,gamip,58.12941320360269,13.055623736011249
disruption,0.15,Uniform,400,10%,1,lhac,95.6670424098707,2.9134410327539357
disruption,0.15,Uniform,400,10%,1,gamip,56.11036341448585,13.97979382287582
disruption,0.15,Uniform,400,10%,2,lhac,95.0506744646374,2.4096118662854313
disruption,0.15,Uniform,400,10%,2,gamip,59.382703734175024,14.114973152220868
disruption,0.15,Uniform,400,10%,3,lhac,95.78770194923605,2.8155736200139523
disruption,0.15,Uniform,400,10%,3,gamip,57.5877495657918,12.07606277605546
disruption,0.15,Uniform,400,10%,4,lhac,95.91989949703506,2.9045405309393955
disruption,0.15,Uniform,400,10%,4,gamip,58.624074195738395,14.41567730386302
disruption,0.15,Uniform,400,10%,5,lhac,96.60118487025966,2.4629972953535573
disruption,0.15,Uniform,400,10%,5,gamip,59.089165205478544,14.190923206155283
disruption,0.15,Uniform,400,10%,6,lhac,95.56370277070857,2.7752824129907587
disruption,0.15,Uniform,400,10%,6,gamip,58.44595749528427,15.540202660519588
disruption,0.15,Uniform,400,10%,7,lhac,96.11831914116398,2.3044790252724536
disruption,0.15,Uniform,400,10%,7,gamip,55.492245239240766,13.607109512782538
disruption,0.15,Uniform,400,10%,8,lhac,95.07549562043175,2.4725941602803303
disruption,0.15,Uniform,400,10%,8,gamip,59.86915891781465,13.973082931876018
disruption,0.15,Uniform,400,10%,9,lhac,95.25151546351381,2.4491532991870826
disruption,0.15,Uniform,400,10%,9,gamip,56.3012445432883,12.384604984585366
disruption,0.15,Uniform,400,20%,0,lhac,94.8209898509997,2.82656748057488
disruption,0.15,Uniform,400,20%,0,gamip,58.31885967160936,13.941636041895805
disruption,0.15,Uniform,400,20%,1,lhac,94.73645783160208,2.4932137334851308
disruption,0.15,Uniform,400,20%,1,gamip,57.977743345800526,12.387458460168158
disruption,0.15,Uniform,400,20%,2,lhac,95.01892854595486,2.426074815615491
disruption,0.15,Uniform,400,20%,2,gamip,58.127044011608255,13.79213734962709
disruption,0.15,Uniform,400,20%,3,lhac,95.21912018580178,2.5003816998004633
disruption,0.15,Uniform,400,20%,3,gamip,59.696406826686406,14.933828039512619
disruption,0.15,Uniform,400,20%,4,lhac,95.1610438449178,2.575332352622709
disruption,0.15,Uniform,400,20%,4,gamip,58.699503844426864,14.461429619528971
disruption,0.15,Uniform,400,20%,5,lhac,95.85620320280205,2.72681348756612
disruption,0.15,Uniform,400,20%,5,gamip,59.58906738456101,15.14934375849641
disruption,0.15,Uniform,400,20%,6,lhac,95.43558346027831,2.897322217404666
disruption,0.15,Uniform,400,20%,6,gamip,58.09723623508173,13.463679338274329
disruption,0.15,Uniform,400,20%,7,lhac,95.06402669709772,2.513615791062529
disruption,0.15,Uniform,400,20%,7,gamip,59.763021469011406,14.186004394637852
disruption,0.15,Uniform,400,20%,8,lhac,95.88132361693194,2.587358448423057
disruption,0.15,Uniform,400,20%,8,gamip,57.49265773173644,13.893745354305578
disruption,0.15,Uniform,400,20%,9,lhac,95.18338206088376,2.4704526959687483
disruption,0.15,Uniform,400,20%,9,gamip,61.733115702169925,13.216963126707254
disruption,0.15,Uniform,400,30%,0,lhac,95.65259887228747,2.6817134053298
disruption,0.15,Uniform,400,30%,0,gamip,56.53476867334395,14.64446056112671
disruption,0.15,Uniform,400,30%,1,lhac,95.39902968647887,2.6115231106538683
disruption,0.15,Uniform,400,30%,1,gamip,58.173825856617185,13.292214554419418
disruption,0.15,Uniform,400,30%,2,lhac,95.32890031508542,2.491127432594009
disruption,0.15,Uniform,400,30%,2,gamip,57.801796287067525,14.171404731843237
disruption,0.15,Uniform,400,30%,3,lhac,94.85457514952549,2.636448570417697
disruption,0.15,Uniform,400,30%,3,gamip,59.24632968347242,13.590730471320574
disruption,0.15,Uniform,400,30%,4,lhac,95.04853733094289,2.3563141836622012
disruption,0.15,Uniform,400,30%,4,gamip,58.64504491203243,14.748828866423171
disruption,0.15,Uniform,400,30%,5,lhac,94.92644387613946,2.492878357919442
disruption,0.15,Uniform,400,30%,5,gamip,58.34956384292563,13.44010708659629
disruption,0.15,Uniform,400,30%,6,lhac,95.45910967970039,2.6993539540509137
disruption,0.15,Uniform,400,30%,6,gamip,57.17561962945763,13.174998589254454
disruption,0.15,Uniform,400,30%,7,lhac,95.85644417399713,2.3537289790195377
disruption,0.15,Uniform,400,30%,7,gamip,57.589597104545454,14.461791331643836
disruption,0.15,Uniform,400,30%,8,lhac,95.5273447292144,2.9317060753376794
disruption,0.15,Uniform,400,30%,8,gamip,57.47690737487777,14.500223576105803
disruption,0.15,Uniform,400,30%,9,lhac,95.72089151285459,2.6337254589682355
disruption,0.15,Uniform,400,30%,9,gamip,58.79448466251405,14.190146435472757
disruption,0.2,Uniform,200,10%,0,lhac,93.18481931780522,2.8443517706114405
disruption,0.2,Uniform,200,10%,0,gamip,48.156975808457936,17.94315658282539
disruption,0.2,Uniform,200,10%,1,lhac,92.5064667037897,2.7883062443849806
disruption,0.2,Uniform,200,10%,1,gamip,49.913399687674435,15.970072663057948
disruption,0.2,Uniform,200,10%,2,lhac,92.42258896142985,2.9543972362971873
disruption,0.2,Uniform,200,10%,2,gamip,48.617534443062624,17.284355261310978
disruption,0.2,Uniform,200,10%,3,lhac,93.10568305150686,2.94970144051758
disruption,0.2,Uniform,200,10%,3,gamip,46.152526287146515,18.382008119383613
disruption,0.2,Uniform,200,10%,4,lhac,93.6168144651772,3.0942485869640888
disruption,0.2,Uniform,200,10%,4,gamip,49.60162577128465,16.493245968379917
disruption,0.2,Uniform,200,10%,5,lhac,92.9229053405786,3.0945307958387804
disruption,0.2,Uniform,200,10%,5,gamip,50.56870200582236,18.758003612879797
disruption,0.2,Uniform,200,10%,6,lhac,93.0937382676892,2.996684987375227
disruption,0.2,Uniform,200,10%,6,gamip,50.45697003082168,17.580742151726724
disruption,0.2,Uniform,200,10%,7,lhac,92.61045280725173,2.889807893602663
disruption,0.2,Uniform,200,10%,7,gamip,48.94598341303679,17.90367512240996
disruption,0.2,Uniform,200,10%,8,lhac,93.92060616701312,3.2896719241420964
disruption,0.2,Uniform,200,10%,8,gamip,48.54634005446948,18.841313173465437
disruption,0.2,Uniform,200,10%,9,lhac,93.37701758996008,3.333462689660086
disruption,0.2,Uniform,200,10%,9,gamip,48.724594100464735,17.85529590715631
disruption,0.2,Uniform,200,20%,0,lhac,92.07276108433646,3.304613059469234
disruption,0.2,Uniform,200,20%,0,gamip,49.507462535364844,16.824257924326844
disruption,0.2,Uniform,200,20%,1,lhac,92.81269731444995,3.2771062534697593
disruption,0.2,Uniform,200,20%,1,gamip,47.99959387232274,17.5620926265106
disruption,0.2,Uniform,200,20%,2,lhac,92.78850465614178,3.1005030962219178
disruption,0.2,Uniform,200,20%,2,gamip,48.636399556273595,16.66602663457852
disruption,0.2,Uniform,200,20%,3,lhac,92.37391178035189,3.1506995867483436
disruption,0.2,Uniform,200,20%,3,gamip,47.2099344761913,17.924311646024098
disruption,0.2,Uniform,200,20%,4,lhac,93.4526180714664,2.991954670733912
disruption,0.2,Uniform,200,20%,4,gamip,49.40468702722122,17.236027528671436
disruption,0.2,Uniform,200,20%,5,lhac,92.3736381373331,3.2170506383141264
disruption,0.2,Uniform,200,20%,5,gamip,46.1997949340907,17.788611437275986
disruption,0.2,Uniform,200,20%,6,lhac,93.35298214326086,3.301915175411758
disruption,0.2,Uniform,200,20%,6,gamip,47.25458893780719,16.998990363401134
disruption,0.2,Uniform,200,20%,7,lhac,92.89443224476285,3.1202900867249475
disruption,0.2,Uniform,200,20%,7,gamip,47.680873559170735,16.233333964771678
disruption,0.2,Uniform,200,20%,8,lhac,92.51854084456876,3.1772753535946667
disruption,0.2,Uniform,200,20%,8,gamip,46.971782863364396,18.50636834967706
disruption,0.2,Uniform,200,20%,9,lhac,93.19744181237073,3.16883177096904
disruption,0.2,Uniform,200,20%,9,gamip,47.755339744473275,17.198410208880045
disruption,0.2,Uniform,200,30%,0,lhac,92.90486488134863,3.1725434837506703
disruption,0.2,Uniform,200,30%,0,gamip,50.383719314081446,18.327258974741333
disruption,0.2,Uniform,200,30%,1,lhac,93.08007070243684,3.344367033948406
disruption,0.2,Uniform,200,30%,1,gamip,49.146154761429685,18.211873124495348
disruption,0.2,Uniform,200,30%,2,lhac,93.08047739176125,2.9974215401817506
disruption,0.2,Uniform,200,30%,2,gamip,50.091532330075445,18.172231423221845
disruption,0.2,Uniform,200,30%,3,lhac,92.15076229423751,3.2535062142359306
disruption,0.2,Uniform,200,30%,3,gamip,49.71441837218931,18.362052671142113
disruption,0.2,Uniform,200,30%,4,lhac,93.48006482317761,3.045976797359398
disruption,0.2,Uniform,200,30%,4,gamip,50.06780342587423,18.567132491954155
disruption,0.2,Uniform,200,30%,5,lhac,92.91926490838536,3.2002800833327854
disruption,0.2,Uniform,200,30%,5,gamip,48.30451176680316,17.00881126846185
disruption,0.2,Uniform,200,30%,6,lhac,93.49272728806186,3.0549425980135196
disruption,0.2,Uniform,200,30%,6,gamip,46.973633414090415,19.37287099639919
disruption,0.2,Uniform,200,30%,7,lhac,93.3098760259608,3.1309802157492674
disruption,0.2,Uniform,200,30%,7,gamip,46.52518014079182,18.169746137846086
disruption,0.2,Uniform,200,30%,8,lhac,92.17357433305534,3.0045174158691346
disruption,0.2,Uniform,200,30%,8,gamip,48.11903633441005,18.622441033619783
disruption,0.2,Uniform,200,30%,9,lhac,92.59047002451311,3.3447725058136286
disruption,0.2,Uniform,200,30%,9,gamip,49.01834021466245,17.93853713461576
disruption,0.2,Uniform,300,10%,0,lhac,91.3791700693639,3.345055185248599
disruption,0.2,Uniform,300,10%,0,gamip,48.29061490992928,17.868295946385388
disruption,0.2,Uniform,300,10%,1,lhac,91.9685411836306,3.1012731233234123
disruption,0.2,Uniform,300,10%,1,gamip,48.20463452372616,18.922664700539194
disruption,0.2,Uniform,300,10%,2,lhac,93.1026673746304,2.978316904110568
disruption,0.2,Uniform,300,10%,2,gamip,47.49020935731501,20.212752081018003
disruption,0.2,Uniform,300,10%,3,lhac,93.55702487167326,2.943593026601529
disruption,0.2,Uniform,300,10%,3,gamip,47.65162523263502,18.94143788247037
disruption,0.2,Uniform,300,10%,4,lhac,93.74495307449124,3.1692407716769244
disruption,0.2,Uniform,300,10%,4,gamip,50.46144052085429,17.88891141185732
disruption,0.2,Uniform,300,10%,5,lhac,91.70443132793318,2.663496608649879
disruption,0.2,Uniform,300,10%,5,gamip,49.028606395846154,18.066866571632193
disruption,0.2,Uniform,300,10%,6,lhac,92.69115784653567,3.3844748541519363
disruption,0.2,Uniform,300,10%,6,gamip,48.46621277255326,19.513111060592124
disruption,0.2,Uniform,300,10%,7,lhac,92.69775828723705,3.319809665961523
disruption,0.2,Uniform,300,10%,7,gamip,49.159721945870594,16.961991225348417
disruption,0.2,Uniform,300,10%,8,lhac,93.131620312147,3.4649912300619476
disruption,0.2,Uniform,300,10%,8,gamip,49.67890708410321,18.201796393514275
disruption,0.2,Uniform,300,10%,9,lhac,92.71991114043566,3.2875446167651434
disruption,0.2,Uniform,300,10%,9,gamip,48.90533061943585,18.06802468986142
disruption,0.2,Uniform,300,20%,0,lhac,92.36300157787122,3.2376782365366505
disruption,0.2,Uniform,300,20%,0,gamip,47.095244489485026,15.816343089711378
disruption,0.2,Uniform,300,20%,1,lhac,91.72964593017608,3.3476585744129292
disruption,0.2,Uniform,300,20%,1,gamip,47.65452826796763,17.898128568714615
disruption,0.2,Uniform,300,20%,2,lhac,92.89069553041543,2.957855710882469
disruption,0.2,Uniform,300,20%,2,gamip,49.73590473040213,17.201261072938255
disruption,0.2,Uniform,300,20%,3,lhac,92.13560772003243,3.3548491540745387
disruption,0.2,Uniform,300,20%,3,gamip,48.53750327210601,19.267645918426265
disruption,0.2,Uniform,300,20%,4,lhac,93.86358083046277,2.9476780194749175
disruption,0.2,Uniform,300,20%,4,gamip,48.0583494760093,18.445251975857072
disruption,0.2,Uniform,300,20%,5,lhac,92.28992369756372,3.318719015924404
disruption,0.2,Uniform,300,20%,5,gamip,47.85087629539261,16.704402784494704
disruption,0.2,Uniform,300,20%,6,lhac,92.77387418670163,3.3869631198446584
disruption,0.2,Uniform,300,20%,6,gamip,47.26735610244744,17.22456210943882
disruption,0.2,Uniform,300,20%,7,lhac,92.25238465684363,3.0809089241602234
disruption,0.2,Uniform,300,20%,7,gamip,47.987134308931715,17.65494476672953
disruption,0.2,Uniform,300,20%,8,lhac,92.29372397105199,3.0507307974800995
disruption,0.2,Uniform,300,20%,8,gamip,47.83787145818325,16.887543486193852
disruption,0.2,Uniform,300,20%,9,lhac,92.83542298695995,3.1287076748392404
disruption,0.2,Uniform,300,20%,9,gamip,48.34597861442615,17.381373183637557
disruption,0.2,Uniform,300,30%,0,lhac,94.66689422962637,2.996987511326199
disruption,0.2,Uniform,300,30%,0,gamip,50.03807731498168,17.132916885264088
disruption,0.2,Uniform,300,30%,1,lhac,93.6382341919758,2.963083803990621
disruption,0.2,Uniform,300,30%,1,gamip,49.913896321041605,18.41350792486117
disruption,0.2,Uniform,300,30%,2,lhac,92.76574206767964,2.9676686857144863
disruption,0.2,Uniform,300,30%,2,gamip,48.46215791639854,18.295282441782735
disruption,0.2,Uniform,300,30%,3,lhac,93.81166886454365,3.3247976343446943
disruption,0.2,Uniform,300,30%,3,gamip,47.45879297527802,18.777053911598237
disruption,0.2,Uniform,300,30%,4,lhac,92.07584096549537,2.9674743758661926
disruption,0.2,Uniform,300,30%,4,gamip,49.993147121358895,17.460756633019713
disruption,0.2,Uniform,300,30%,5,lhac,92.15236385168615,3.173122134176701
disruption,0.2,Uniform,300,30%,5,gamip,48.34248430453396,18.724824675599486
disruption,0.2,Uniform,300,30%,6,lhac,92.53512588384012,3.2318164326104393
disruption,0.2,Uniform,300,30%,6,gamip,48.59405666743265,17.212810158065242
disruption,0.2,Uniform,300,30%,7,lhac,92.74787111987573,3.0157570182964757
disruption,0.2,Uniform,300,30%,7,gamip,49.23599402282038,18.03512607673729
disruption,0.2,Uniform,300,30%,8,lhac,93.14768580089394,3.223444263663062
disruption,0.2,Uniform,300,30%,8,gamip,47.88155000563725,18.2434322605207
disruption,0.2,Uniform,300,30%,9,lhac,91.84442248727092,3.162293844324989
disruption,0.2,Uniform,300,30%,9,gamip,48.24864090949756,17.347626711606964
disruption,0.2,Uniform,400,10%,0,lhac,92.34762844819875,2.5486560699446072
disruption,0.2,Uniform,400,10%,0,gamip,47.96789941875579,16.830308022393922
disruption,0.2,Uniform,400,10%,1,lhac,93.10675098451946,3.2385969468454205
disruption,0.2,Uniform,400,10%,1,gamip,48.884583083186556,17.927645139790513
disruption,0.2,Uniform,400,10%,2,lhac,93.57399876969932,2.7546998612449634
disruption,0.2,Uniform,400,10%,2,gamip,50.75824988462894,17.2930747155187
disruption,0.2,Uniform,400,10%,3,lhac,92.28363209446994,2.8194535227912927
disruption,0.2,Uniform,400,10%,3,gamip,46.451301746735055,17.870997261661245
disruption,0.2,Uniform,400,10%,4,lhac,92.92398356314655,2.9983399945589477
disruption,0.2,Uniform,400,10%,4,gamip,45.45477483960557,17.975253269460126
disruption,0.2,Uniform,400,10%,5,lhac,93.31282221380691,3.257015122075703
disruption,0.2,Uniform,400,10%,5,gamip,48.68847194430873,17.166595226034243
disruption,0.2,Uniform,400,10%,6,lhac,93.63496854066604,3.50895934110992
disruption,0.2,Uniform,400,10%,6,gamip,47.64842082682737,19.060372815805746
disruption,0.2,Uniform,400,10%,7,lhac,93.3624036693094,3.385651495962259
disruption,0.2,Uniform,400,10%,7,gamip,46.95312445837433,17.27510764395704
disruption,0.2,Uniform,400,10%,8,lhac,92.88979181810542,3.157890000998501
disruption,0.2,Uniform,400,10%,8,gamip,51.54624809342321,18.326800207944373
disruption,0.2,Uniform,400,10%,9,lhac,92.88847770837546,3.2025737582583353
disruption,0.2,Uniform,400,10%,9,gamip,48.30429833540686,17.27486170220594
disruption,0.2,Uniform,400,20%,0,lhac,92.89533734600927,3.2194384903742423
disruption,0.2,Uniform,400,20%,0,gamip,48.03259919861319,18.476186781640074
disruption,0.2,Uniform,400,20%,1,lhac,91.68892065413253,3.0992013286005426
